image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P0199_0002.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,50,0.0199432373046875,0.0,0.5442314326548716,0.7048573434607774,0.8820992092020129,0.5869253255381345,0.6653733723093277
P0331_0003.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,9,0.0047893524169921,0.0,0.4468909276248726,0.617725799633648,0.8867313915857605,0.47394594594594597,0.5344864864864864
P0725_0000.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,17,0.0089015960693359,0.0,0.6251824056702106,0.7693689071318625,0.8636429085673146,0.6936509772175321,0.8031687290389731
P0725_0002.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,20,0.0104885101318359,0.0,0.5710402319681044,0.7269581266582074,0.8805365376554423,0.6189961693350359,0.702976132010608
P0761_0003.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,15,0.007730484008789,0.0,0.35819354838709677,0.5274558236747102,0.9012987012987013,0.3728176201987644,0.41364491001880205
P0801_0002.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,61,0.0379505157470703,0.0,0.06315369261477045,0.11880444577951337,0.7214958954089389,0.06473171663165934,0.08971875937696064
P0887_0004.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,22,0.0117864608764648,0.0,0.5968136221866307,0.7475056749194954,0.9336674139522616,0.6232394366197183,0.6675176056338028
P0887_0008.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,13,0.0078229904174804,0.0,0.7754323196183661,0.8735138039900584,0.8858310626702998,0.8615343845236518,0.9725718828673645
P1088_0000.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,15,0.00994873046875,0.0,0.4217708012721863,0.593303506999567,0.9718676122931442,0.4269837972579975,0.43934358122143746
P1122_0017.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,5,0.0090446472167968,0.0,0.06006564551422319,0.11332438848178347,0.9029605263157895,0.06045589692765114,0.06695297874683405
P1143_0005.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,3,0.0054092407226562,0.0,0.0,0.0,0.0,0.0,0.0
P1147_0029.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,3,0.0055389404296875,0.0,0.00017966223499820338,0.00035925992455541585,1.0,0.00017966223499820338,0.00017966223499820338
P1471_0007.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,44,0.0236873626708984,0.0,0.385790995456423,0.5567809239940388,0.8659373261635454,0.41029696011245825,0.47381830961166754
P1471_0017.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,47,0.0290870666503906,0.0,0.3447647336798758,0.5127510040160642,0.8790773732679232,0.3619290599199178,0.411714680557032
P1471_0023.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,38,0.0237340927124023,0.0,0.20331719024557493,0.3379278412935855,0.9340421342784012,0.2062788068527698,0.22084529089486044
P1476_0003.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,13,0.0171136856079101,0.0,0.7366366875954522,0.8483486417822943,0.949890590809628,0.7664194915254238,0.8068502824858758
P1854_0015.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,14,0.0058765411376953,0.0,0.1557377049180328,0.2695035460992908,0.9920544835414302,0.15593220338983052,0.15718108831400535
P1854_0017.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,15,0.0063047409057617,0.0,0.2775143090760425,0.43445980542754736,0.9454038997214484,0.2820342363303972,0.29832142263586503
P1854_0044.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,15,0.0063352584838867,0.0,0.4253132026983617,0.5967996393959882,0.9274956217162872,0.4399401894002326,0.47433128426648946
