dataset_id,model,bbox_source,detector_seed,reference_type,stratum,instance_count,source_scene_count,mean_iou,mean_dice,mean_precision,mean_recall,mean_boundary_iou,iou_ci_lower,iou_ci_upper,confidence_level,bootstrap_samples,success_at_iou_50,success_at_iou_75,success_at_iou_90
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam2,overlap__low_mask_area,1582,21,0.3782743854855583,0.4332659494427831,0.44979420058165526,0.4342062735180158,,0.3055444248757106,0.4625046100114741,0.95,10000,0.4797724399494311,0.2718078381795196,0.0347661188369153
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam2,overlap__high_mask_area,8435,20,0.5531686291129579,0.6225594126834738,0.659360636979488,0.6106259398560712,,0.4660527069235525,0.6832598581132988,0.95,10000,0.674688796680498,0.44339063426200354,0.12874925903971546
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam3,overall,12051,31,0.560461046863692,0.6227010107940564,0.6202723519829912,0.6419151059607909,,0.47909352612183903,0.6622814728744159,0.95,10000,0.6813542444610405,0.49249024977180317,0.13965646004480955
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam3,no_overlap__low_mask_area,522,25,0.5494526940374542,0.6044870406460944,0.6002722745105381,0.6210405922863936,,0.45459793564985623,0.629454034348737,0.95,10000,0.6666666666666666,0.5383141762452107,0.11302681992337164
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam3,no_overlap__high_mask_area,1512,21,0.7176379151995516,0.7675101623855445,0.7504985733648623,0.7925220306090273,,0.6560146596864515,0.7596215239923734,0.95,10000,0.8273809523809523,0.746031746031746,0.34854497354497355
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam3,overlap__low_mask_area,1582,21,0.3813683293862704,0.4358369465004465,0.43513284826639265,0.45500444820350194,,0.3073892471226976,0.46817644096925554,0.95,10000,0.4823008849557522,0.28824273072060685,0.035398230088495575
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam3,overlap__high_mask_area,8435,20,0.5665570295905157,0.6329173954915546,0.6328898610038438,0.6512656082301368,,0.47541440753999203,0.7024724964207901,0.95,10000,0.6934202726733847,0.4825133372851215,0.12341434499110848
isaid_small_vehicle,sam2,gt_bbox,,human,overall,12051,31,0.645225889234348,0.7712085318543205,0.6932793083074797,0.9095701658026071,,0.5991882867849123,0.704897350165689,0.95,10000,0.8019251514397145,0.31773296821840513,0.013193925815285038
isaid_small_vehicle,sam2,gt_bbox,,human,no_overlap__low_mask_area,522,25,0.6800177437048501,0.8035066618976228,0.7253474727193859,0.9237307955371176,,0.6523522535038854,0.7093258690602324,0.95,10000,0.946360153256705,0.3275862068965517,0.005747126436781609
isaid_small_vehicle,sam2,gt_bbox,,human,no_overlap__high_mask_area,1512,21,0.7743468221863974,0.8685265179992862,0.8191113866508936,0.9403217920945295,,0.7520535842555803,0.793749732027179,0.95,10000,0.9821428571428571,0.673941798941799,0.04828042328042328
isaid_small_vehicle,sam2,gt_bbox,,human,overlap__low_mask_area,1582,21,0.5635829275376787,0.7049024784553664,0.616229765401902,0.8839057488891708,,0.4976813104749121,0.6283081920864281,0.95,10000,0.6769911504424779,0.13084702907711757,0.004424778761061947
isaid_small_vehicle,sam2,gt_bbox,,human,overlap__high_mask_area,8435,20,0.6352397560686138,0.7642010342305331,0.6831897638615245,0.9079949197898337,,0.5835566134538077,0.7104375487763476,0.95,10000,0.7841138114997036,0.2883224659158269,0.00901007705986959
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam1,overall,12051,31,0.7485399968750714,0.8419910090238294,0.8243698186908524,0.8979242897306365,,0.7123032293288613,0.7977821854250345,0.95,10000,0.905899925317401,0.6023566509003402,0.18629159405858434
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam1,no_overlap__low_mask_area,522,25,0.7991261774562936,0.8806328282945607,0.8725463614341911,0.9115079836609093,,0.7679690654949416,0.8238488589296148,0.95,10000,0.9693486590038314,0.7547892720306514,0.18582375478927204
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam1,no_overlap__high_mask_area,1512,21,0.8644195546708493,0.9235635848308461,0.9315168686450032,0.9259514547569234,,0.8464629517146993,0.8788257969657599,0.95,10000,0.9880952380952381,0.8921957671957672,0.47883597883597884
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam1,overlap__low_mask_area,1582,21,0.6921182562563921,0.8004952673276363,0.7921167301915111,0.8609666325908393,,0.6587920643341648,0.7356581113502454,0.95,10000,0.8596713021491783,0.4715549936788875,0.06447534766118837
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam1,overlap__high_mask_area,8435,20,0.7352197023887806,0.8327601256905568,0.8082310980225961,0.8989911838437142,,0.6961715099715329,0.794632445694997,0.95,10000,0.8959098992294013,0.5655008891523414,0.15672791938352104
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam2,overall,12051,31,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam2,no_overlap__low_mask_area,522,25,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam2,no_overlap__high_mask_area,1512,21,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam2,overlap__low_mask_area,1582,21,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam2,overlap__high_mask_area,8435,20,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
